	cell_1	cell_2	cell_3	cell_4	cell_5	cell_6	cell_7	cell_8	cell_9	cell_10	cell_11	cell_12	cell_13	cell_14	cell_15	cell_16	cell_17	cell_18	cell_19	cell_20
DDI2	0.0	0.0	0.0	0.0	0.0	2.032834529876709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBLIM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
UQCRHL	0.7123874425888062	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.55525803565979	0.0	0.0	0.0	0.0	0.0	0.0	0.7392057776451111	0.0
FLJ37453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
SPEN	0.0	0.0	0.0	1.9986255168914795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1128113269805908	0.7996399402618408	1.3503501415252686	0.0	0.0	0.0	0.4364053010940552	0.0
ZBTB17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7899220585823059	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
ARHGEF19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7899220585823059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SZRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.55525803565979	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
NECAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
NBPF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CROCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MFAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP13A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDHB	0.0	0.0	1.122923731803894	0.0	0.0	0.0	0.0	1.407591462135315	0.0	0.0	2.0151631832122803	1.0494136810302734	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
PADI4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RCC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9459657669067383	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH4A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFFO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMC1	0.0	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	0.0	0.9459657669067383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRTO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR7A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR7A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7392057776451111	0.0
PQLC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPZB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9459657669067383	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	1.4569213390350342	0.0	0.0	0.4364053010940552	0.0
MINOS1	0.7123874425888062	0.0	0.0	0.0	0.0	0.0	1.6684916019439697	1.117565393447876	1.4232525825500488	0.0	0.0	0.55525803565979	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
TMCO4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3503501415252686	0.0	0.0	0.0	0.0	0.0
PLA2G2D	0.7123874425888062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PINK1	0.0	0.0	1.122923731803894	0.0	1.3843475580215454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1163899898529053	0.0	0.0	0.0
PINK1-AS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDOST	0.0	2.1876816749572754	1.9770605564117432	1.1398509740829468	0.9147335886955261	0.0	0.0	2.222416400909424	2.346773862838745	0.7899220585823059	0.0	1.2804800271987915	0.0	1.0427857637405396	0.0	1.4569213390350342	2.220858573913574	1.0070887804031372	0.7392057776451111	0.0
HP1BP3	1.1241846084594727	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.3156827986240387	0.0	0.47770506143569946	1.3503501415252686	0.7407816052436829	0.0	0.0	1.1595640182495117	0.0
EIF4G3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBPF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAP1GAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP48	0.0	0.0	0.0	0.0	0.0	0.0	1.3531099557876587	0.0	0.0	0.7899220585823059	0.0	0.55525803565979	1.4022542238235474	0.47770506143569946	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
LDLRAD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1616336107254028	0.0	0.0	1.1595640182495117	1.0887112617492676
WNT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
C1QA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1QC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1QB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDM1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	1.0887112617492676
LUZP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPR	0.0	0.0	1.122923731803894	0.0	1.7026240825653076	0.0	0.0	1.407591462135315	0.0	0.0	1.4471484422683716	0.55525803565979	0.7038152813911438	0.0	0.0	0.0	0.0	1.0070887804031372	0.7392057776451111	0.0
ZNF436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF436-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
TCEA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ID3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0151631832122803	0.0	0.0	0.47770506143569946	0.0	1.1616336107254028	0.0	0.0	0.0	0.0
MDS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL11	2.231177568435669	0.0	1.122923731803894	1.658724069595337	2.300248384475708	0.0	2.262629508972168	2.6653590202331543	2.7198269367218018	0.0	3.6044301986694336	3.267333507537842	0.0	2.71366810798645	4.111435890197754	3.133382797241211	1.6307334899902344	3.4743595123291016	3.5049870014190674	3.0303478240966797
PITHD1	0.0	0.0	0.0	0.0	0.0	0.0	1.3531099557876587	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
LYPLA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
GALE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55525803565979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGCL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCA1	0.0	0.0	0.0	0.0	0.0	0.0	1.6684916019439697	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNRC2	0.0	0.0	0.0	0.0	0.9147335886955261	0.0	0.0	0.7073955535888672	1.7449994087219238	0.0	0.0	0.55525803565979	0.7038152813911438	0.0	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
SRSF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.7392057776451111	0.0
IL22RA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNLR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STPG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPAL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
RCAN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NCMAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRRM1	0.0	0.0	0.0	0.0	0.0	0.0	0.8898318409919739	0.0	0.0	0.0	1.4471484422683716	1.0494136810302734	0.0	0.47770506143569946	0.0	0.0	0.0	1.0070887804031372	0.9713118076324463	0.0
CLIC4	0.0	0.0	1.122923731803894	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	1.0887112617492676
RUNX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7392057776451111	0.0
SYF2	1.1241846084594727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.7996399402618408	0.0	0.7407816052436829	0.0	1.4985597133636475	0.9713118076324463	0.0
RSRP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8266210556030273	0.4364053010940552	0.0
RHD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM50A	0.0	1.600853443145752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7483859062194824	0.0	0.0	0.0	0.7407816052436829	1.1163899898529053	1.4985597133636475	0.4364053010940552	0.0
RHCE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2256704568862915	0.0	0.0	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
LDLRAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	1.1163899898529053	0.0	0.4364053010940552	0.0
MAN1C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTFR1L	0.0	0.0	0.0	0.0	0.0	0.0	0.8898318409919739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0070887804031372	0.0	0.0
AUNIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAQR7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STMN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55525803565979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAFAH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDIK1L	0.7123874425888062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF593	0.0	0.0	1.122923731803894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.55525803565979	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
CNKSR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEP85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH3BGRL3	0.0	0.0	1.122923731803894	1.1398509740829468	0.0	1.4627575874328613	0.0	1.117565393447876	0.0	0.0	2.3751778602600098	1.4680488109588623	0.0	1.2382233142852783	1.904723882675171	0.7407816052436829	0.0	1.0070887804031372	1.3179295063018799	1.9331620931625366
UBXN11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
CD52	1.1241846084594727	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	1.117565393447876	0.0	0.0	2.8480947017669678	0.3156827986240387	0.0	0.0	2.7274529933929443	0.0	0.0	0.0	0.0	0.0
ZNF683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1163899898529053	0.0	0.0	0.0
DHDDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55525803565979	0.7038152813911438	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0151631832122803	1.0494136810302734	0.0	0.47770506143569946	1.3503501415252686	0.0	0.0	0.0	0.0	0.0
RPS6KA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.117565393447876	0.0	0.0	1.4471484422683716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARID1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4471484422683716	0.0	0.0	0.0	0.0	0.7407816052436829	1.1163899898529053	0.0	0.0	0.0
PIGV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
SFN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
GPATCH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1716060638427734	1.1128113269805908	0.0	1.3503501415252686	0.7407816052436829	0.0	0.0	1.3179295063018799	0.0
KDF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC9A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDTC1	0.0	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
TMEM222	0.0	0.0	0.0	0.0	0.0	0.0	1.3531099557876587	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.0	0.0
SYTL1	1.4150177240371704	0.0	0.0	1.1398509740829468	0.0	0.0	0.0	1.117565393447876	0.0	0.0	0.0	0.3156827986240387	0.0	0.47770506143569946	0.0	0.7407816052436829	1.1163899898529053	0.0	0.0	0.0
MAP3K6	0.0	0.0	0.0	0.0	0.0	0.0	1.6684916019439697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WASF2	0.7123874425888062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.528157114982605	1.4471484422683716	0.3156827986240387	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.9713118076324463	0.0
AHDC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFI6	0.0	0.0	0.0	0.0	0.9147335886955261	0.0	0.0	2.5108754634857178	0.0	0.7899220585823059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM76A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STX12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407816052436829	0.0	0.0	0.4364053010940552	0.0
THEMIS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.259294271469116	0.0	0.0	0.0	0.0	0.0
RPA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7073955535888672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9331620931625366
SMPDL3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
XKR8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7899220585823059	0.0	0.3156827986240387	0.7038152813911438	0.47770506143569946	0.0	0.0	0.0	0.0	0.0	0.0
EYA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTAFR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0494136810302734	0.0	0.47770506143569946	0.0	0.7407816052436829	0.0	0.0	0.7392057776451111	0.0
ATPIF1	0.0	0.0	0.0	0.0	0.0	0.0	1.6684916019439697	0.0	0.0	0.0	0.0	0.7483859062194824	0.0	1.2382233142852783	0.0	1.4569213390350342	0.0	1.4985597133636475	1.6821465492248535	0.0
SESN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MED18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHACTR4	1.1241846084594727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RCC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	1.3503501415252686	0.0	0.0	0.0	0.4364053010940552	0.0
TRNAU1AP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
SNHG12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156827986240387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GMEB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YTHDF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.117565393447876	0.0	0.0	0.0	0.0	0.0	0.47770506143569946	1.3503501415252686	0.0	0.0	1.0070887804031372	0.4364053010940552	0.0
EPB41	0.0	1.0914636850357056	1.122923731803894	0.0	0.0	0.0	0.8898318409919739	1.117565393447876	0.0	0.0	0.0	0.0	0.7038152813911438	0.0	1.3503501415252686	0.0	0.0	0.0	1.1595640182495117	0.0
SRSF4	0.0	1.0914636850357056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7899220585823059	0.0	0.3156827986240387	0.7038152813911438	1.0427857637405396	0.0	0.0	0.0	0.0	0.4364053010940552	0.0
